poi_id,name,latitude,longitude,poi_type,category_detail,vibe,avg_cost,simulated_rating,dwell_time_minutes,popularity_score,opening_time,closing_time,time_block_suitability,is_central
2184,Nhà Hàng Hum Vegetarian,10.804141,106.7441455,Food_Dining,restaurant,Chill,266396,4.52,94,0.447,07:00,23:00,"afternoon,evening",False
2185,Sen Nhà hàng chay,10.7690855,106.7000419,Food_Dining,cafe,Chill,53777,3.73,68,0.752,07:00,23:00,"afternoon,evening",True
2186,Cà Phê - Trà Early Morning,10.796788,106.6866619,Food_Dining,cafe,Chill,78847,4.04,74,0.448,07:00,23:00,"afternoon,evening",False
2187,BambooBebe Việt Nam,10.796771,106.6866507,Shopping_Commerce,shop:supermarket,Local,64146,3.68,58,0.259,06:00,22:00,"morning,afternoon,evening",False
2188,Công ty TNHH Gureumi,10.7967542,106.6866392,Shopping_Commerce,shop:supermarket,Local,78705,4.45,61,0.309,06:00,22:00,"morning,afternoon,evening",False
2189,Star Cafe,10.8150935,106.6622082,Food_Dining,restaurant,Chill,269199,4.25,99,0.409,07:00,23:00,"afternoon,evening",False
2190,Nhà Hàng Nhật Manmaru,10.7882694,106.6956305,Food_Dining,restaurant:japanese,Chill,750915,4.04,91,0.28,07:00,23:00,"afternoon,evening",False
2191,"Cửa Hàng Aloha Boys Poke, Salad & Juice Bar",10.7682389,106.6935934,Food_Dining,cafe,Chill,81110,4.22,71,0.713,07:00,23:00,"afternoon,evening",True
2192,Nhà Hàng - Bar Evita,10.811653,106.7313521,Food_Dining,restaurant,Chill,391321,4.59,99,0.252,07:00,23:00,"afternoon,evening",False
2193,Quán Bar Manosu,10.7889976,106.7018455,Food_Dining,bar,Party,279528,4.58,54,0.306,18:00,02:00,night,False
2194,Cà Phê Share Tea,10.7732755,106.7016718,Food_Dining,cafe,Chill,71876,3.62,50,0.597,07:00,23:00,"afternoon,evening",True
2195,Royaltea,10.7870973,106.6911433,Food_Dining,cafe,Chill,94192,3.69,38,0.43,07:00,23:00,"afternoon,evening",False
2196,PHU24,10.7883681,106.6994147,Food_Dining,restaurant,Chill,365895,3.74,79,0.271,07:00,23:00,"afternoon,evening",False
2197,Nhà Hàng Bum Cha,10.7900228,106.7011029,Food_Dining,restaurant,Chill,206952,3.7,79,0.274,07:00,23:00,"afternoon,evening",False
2198,Zo Saigon,10.7851153,106.6944442,Food_Dining,restaurant,Chill,301334,4.45,106,0.477,07:00,23:00,"afternoon,evening",False
2199,Mainhyugen,10.7872291,106.6912744,Shopping_Commerce,shop:electronics,Local,179663,3.97,48,0.48,06:00,22:00,"morning,afternoon,evening",False
2200,Liu Do 2,10.7887402,106.7034522,Food_Dining,restaurant:vietnamese;international,Chill,227220,4.56,113,0.458,07:00,23:00,"afternoon,evening",False
2201,Phu24,10.7918847,106.6999448,Food_Dining,restaurant:vietnamese,Chill,327380,4.32,118,0.404,07:00,23:00,"afternoon,evening",False
2202,Cafe Ngon,10.7893216,106.702721,Food_Dining,cafe,Chill,103487,4.32,82,0.546,07:00,23:00,"afternoon,evening",False
2203,Museum Coffee,10.7879681,106.7047146,Food_Dining,cafe,Chill,92354,3.95,71,0.392,07:00,23:00,"afternoon,evening",False
2204,Malt,10.7755823,106.7049707,Food_Dining,bar,Party,151137,3.62,70,0.731,18:00,02:00,night,True
2205,Quán Bar Bonjour de Saigon,10.7905015,106.699775,Food_Dining,bar,Party,291334,3.79,40,0.529,18:00,02:00,night,False
2206,Quán Bar Resto,10.7726755,106.7023193,Food_Dining,bar,Party,292985,4.48,37,0.693,18:00,02:00,night,True
2207,Baba’s Kitchen,10.7655321,106.6904484,Food_Dining,restaurant,Chill,281781,3.61,118,0.83,07:00,23:00,"afternoon,evening",True
2208,Cà Phê Flat White,10.7716243,106.6935693,Food_Dining,cafe,Chill,67537,4.48,57,0.73,07:00,23:00,"afternoon,evening",True
2209,T-Plus Coffee,10.7743341,106.6990072,Food_Dining,cafe,Chill,103689,3.77,32,0.762,07:00,23:00,"afternoon,evening",True
2210,"Manmaru Japanese Restaurant, good food reasonable price",10.7728682,106.6954207,Food_Dining,restaurant,Chill,347961,3.7,77,0.621,07:00,23:00,"afternoon,evening",True
2211,Cửa Hàng Thời Trang The New Playground,10.7781958,106.701136,Shopping_Commerce,shop:clothes,Local,32791,4.55,66,0.776,06:00,22:00,"morning,afternoon,evening",True
2212,Nhà Hàng Nanna's,10.7692421,106.6934409,Food_Dining,restaurant,Chill,263355,3.74,73,0.622,07:00,23:00,"afternoon,evening",True
2213,McDonald’s Hong Bang,10.7545011,106.6574136,Food_Dining,fast_food,Local,94989,3.76,54,0.45,06:00,22:00,"morning,afternoon,evening",False
2214,Nhà Hàng Chay An Duyên,10.7513543,106.6695873,Food_Dining,restaurant:chinese,Chill,259477,4.39,62,0.544,07:00,23:00,"afternoon,evening",False
2215,Quán Cơm Tấm Bụi SG,10.790824,106.6915329,Food_Dining,restaurant,Chill,161534,3.69,94,0.312,07:00,23:00,"afternoon,evening",False
2216,Sushi Wagao,10.7711365,106.6873236,Food_Dining,restaurant:sushi;japanese,Chill,727858,3.52,102,0.548,07:00,23:00,"afternoon,evening",False
2217,Cửa Hàng Thời Trang Miss Duong 86,10.7938809,106.7060074,Shopping_Commerce,shop:clothes,Local,58327,4.68,62,0.455,06:00,22:00,"morning,afternoon,evening",False
2218,The Hipster,10.767289,106.6908494,Food_Dining,bar,Party,176358,4.58,21,0.643,18:00,02:00,night,True
2219,Nhà Hàng Downtown Steakhouse,10.7740005,106.7042278,Food_Dining,restaurant,Chill,160943,4.27,117,0.606,07:00,23:00,"afternoon,evening",True
2220,USSR,10.7916599,106.7003624,Food_Dining,restaurant,Chill,217213,4.73,74,0.512,07:00,23:00,"afternoon,evening",False
2221,Nhà Hàng - Cà Phê Lá Vàng,10.7661639,106.6912985,Food_Dining,restaurant,Chill,292954,4.39,112,0.573,07:00,23:00,"afternoon,evening",True
2222,Pepper Lunch,10.7780355,106.7017976,Food_Dining,fast_food,Local,63372,4.44,58,0.787,06:00,22:00,"morning,afternoon,evening",True
2223,Nhà Hàng Tê Tê & Phê Quán,10.7888308,106.6979008,Food_Dining,restaurant,Chill,170659,4.39,113,0.413,07:00,23:00,"afternoon,evening",False
2224,Nhà Hàng Funny Beef,10.7741495,106.7042153,Food_Dining,restaurant,Chill,298883,3.95,75,0.709,07:00,23:00,"afternoon,evening",True
2225,Bún Chả Hồ Gươm,10.7724791,106.7039146,Food_Dining,restaurant:vietnamese,Chill,246696,3.98,101,0.615,07:00,23:00,"afternoon,evening",True
2226,Quán Next Bar,10.7774316,106.6979294,Food_Dining,bar,Party,139803,3.97,33,0.834,18:00,02:00,night,True
2227,Quán Bar VooDoo,10.7734573,106.7019417,Food_Dining,bar,Party,186989,3.5,45,0.671,18:00,02:00,night,True
2228,Nhà Hàng Union Jack's Fish & Chips,10.7730705,106.7025314,Food_Dining,restaurant:fish_and_chips,Chill,368928,4.61,93,0.783,07:00,23:00,"afternoon,evening",True
2229,Nhà Hàng Soul Bến Thành,10.7731967,106.6975865,Food_Dining,restaurant,Chill,312648,4.46,66,0.836,07:00,23:00,"afternoon,evening",True
2230,Quán Phở 1954,10.7718726,106.6961063,Food_Dining,restaurant:vietnamese,Chill,316453,4.61,65,0.699,07:00,23:00,"afternoon,evening",True
2231,Passio coffee,10.7662814,106.688136,Food_Dining,cafe,Chill,92030,4.49,87,0.401,07:00,23:00,"afternoon,evening",False
2232,Quán Bar Phatty’s Sports,10.7735512,106.7022844,Food_Dining,bar,Party,326772,3.92,32,0.706,18:00,02:00,night,True
2233,Nhà Hàng El Camino Korean Tacos,10.7889453,106.6979385,Food_Dining,restaurant,Chill,268630,4.64,70,0.502,07:00,23:00,"afternoon,evening",False
2234,Nhà Hàng Ngon Villa Saigon,10.7856978,106.6936699,Food_Dining,restaurant,Chill,256593,4.14,95,0.341,07:00,23:00,"afternoon,evening",False
2235,POI_7185666587,10.7748086,106.6846026,Food_Dining,bar,Party,213287,3.97,22,0.266,18:00,02:00,night,False
2236,Cà Phê Sạch Nguyên Chất,10.7547359,106.6603957,Food_Dining,cafe,Chill,62515,4.48,67,0.284,07:00,23:00,"afternoon,evening",False
2237,Cà Phê Milano,10.7983248,106.6861444,Food_Dining,cafe,Chill,99390,4.09,81,0.449,07:00,23:00,"afternoon,evening",False
2238,local streetfood cheap pho,10.7668029,106.6883577,Food_Dining,fast_food,Local,55330,3.6,23,0.265,06:00,22:00,"morning,afternoon,evening",False
2239,Quán ăn gia đình 79,10.7635434,106.6957721,Food_Dining,restaurant:vietnamese,Chill,366575,3.95,82,0.8,07:00,23:00,"afternoon,evening",True
2240,Trà Sữa TocoToco,10.7670419,106.6958942,Food_Dining,cafe,Chill,69565,4.65,32,0.831,07:00,23:00,"afternoon,evening",True
2241,Cà Phê Boo,10.7740557,106.7041347,Food_Dining,cafe,Chill,56895,4.32,79,0.598,07:00,23:00,"afternoon,evening",True
2242,Nhà Hàng Âu Lạc - Healthy World,10.7700134,106.6913019,Food_Dining,restaurant:vietnamese;asian;sandwich,Chill,321669,4.33,115,0.728,07:00,23:00,"afternoon,evening",True
2243,Quán Chay 20,10.7592442,106.692266,Food_Dining,restaurant:vietnamese,Chill,216112,3.55,98,0.413,07:00,23:00,"afternoon,evening",False
2244,Tiệm Cơm Chay Pháp Hoa,10.7632075,106.6880568,Food_Dining,restaurant:vietnamese,Chill,175876,4.31,96,0.486,07:00,23:00,"afternoon,evening",False
2245,Uniqlo,10.7772873,106.702046,Shopping_Commerce,shop:clothes,Local,117352,3.7,54,0.779,06:00,22:00,"morning,afternoon,evening",True
2246,Hủ Tíu Đức Minh,10.7957211,106.663892,Food_Dining,restaurant,Chill,340511,4.09,91,0.389,07:00,23:00,"afternoon,evening",False
2247,STREETFOOD,10.7993336,106.6935337,Food_Dining,fast_food,Local,66986,3.92,44,0.35,06:00,22:00,"morning,afternoon,evening",False
2248,Streetfood Street,10.7717529,106.6855586,Food_Dining,fast_food,Local,51419,3.93,27,0.281,06:00,22:00,"morning,afternoon,evening",False
2249,Streetfood Street,10.7637438,106.6724468,Food_Dining,fast_food,Local,61829,3.65,88,0.334,06:00,22:00,"morning,afternoon,evening",False
2250,Egg Coffe,10.7764282,106.7066432,Food_Dining,cafe,Chill,85323,4.1,42,0.735,07:00,23:00,"afternoon,evening",True
2251,All In,10.779082,106.674647,Food_Dining,bar,Party,396548,4.02,37,0.377,18:00,02:00,night,False
2252,Cà Phê Vegetarian,10.7801611,106.6921275,Food_Dining,cafe,Chill,52688,3.9,72,0.431,07:00,23:00,"afternoon,evening",False
2253,Nhà Hàng Ấn Độ Gujarat,10.7673132,106.6909915,Food_Dining,restaurant:indian,Chill,357997,3.52,120,0.716,07:00,23:00,"afternoon,evening",True
2254,Cộng Cà Phê,10.7707042,106.6879095,Food_Dining,cafe,Chill,105466,4.18,46,0.531,07:00,23:00,"afternoon,evening",False
2255,Kafka Cafe & Prem Restaurant,10.7787456,106.6903529,Food_Dining,cafe,Chill,85149,4.05,44,0.552,07:00,23:00,"afternoon,evening",True
2256,Cà Phê Hahn - Ankunft Bus,10.7683777,106.6926014,Food_Dining,cafe,Chill,101598,3.78,69,0.683,07:00,23:00,"afternoon,evening",True
2257,Trung Nguyen Legend,10.7724991,106.6973312,Food_Dining,cafe,Chill,52492,4.23,83,0.802,07:00,23:00,"afternoon,evening",True
2258,POI_7296228485,10.7796805,106.7040637,Food_Dining,restaurant,Chill,294318,4.36,109,0.765,07:00,23:00,"afternoon,evening",True
2259,Cộng Cà Phê,10.788868,106.6907767,Food_Dining,cafe,Chill,54941,4.45,52,0.536,07:00,23:00,"afternoon,evening",False
2260,Cà Phê Trứng 3T,10.7939837,106.6860754,Food_Dining,cafe,Chill,40262,4.63,61,0.375,07:00,23:00,"afternoon,evening",False
2261,Bánh Canh Ghẹ Tuyết Thu,10.7966503,106.6545955,Food_Dining,restaurant,Chill,299493,4.07,114,0.517,07:00,23:00,"afternoon,evening",False
2262,WinMart,10.7808095,106.6785971,Shopping_Commerce,shop:supermarket,Local,62107,3.73,59,0.38,06:00,22:00,"morning,afternoon,evening",False
2263,POI_7498869273,10.7768058,106.7029745,Culture_History,attraction,Local,127671,4.34,78,0.973,06:00,22:00,"morning,afternoon,evening",True
2264,POI_7498869274,10.7764883,106.7033601,Culture_History,attraction,Local,97914,4.3,87,0.745,06:00,22:00,"morning,afternoon,evening",True
2265,Cà Phê Live Jazz,10.7743567,106.7006343,Food_Dining,cafe,Chill,48821,4.22,67,0.643,07:00,23:00,"afternoon,evening",True
2266,Chợ 200,10.7559254,106.7083025,Shopping_Commerce,shop:supermarket,Local,81185,3.81,82,0.518,06:00,22:00,"morning,afternoon,evening",False
2267,Highlands Coffee,10.7871519,106.7120719,Food_Dining,cafe,Chill,82851,3.9,78,0.312,07:00,23:00,"afternoon,evening",False
2268,POI_7500124375,10.7745562,106.70277,Culture_History,attraction,Local,114256,4.33,77,0.972,06:00,22:00,"morning,afternoon,evening",True
2269,Căn tin,10.7820571,106.7037068,Food_Dining,restaurant,Chill,238046,3.69,105,0.478,07:00,23:00,"afternoon,evening",False
2270,Phở 24,10.7771167,106.6996747,Food_Dining,restaurant:vietnamese;noodle,Chill,256123,3.68,99,0.763,07:00,23:00,"afternoon,evening",True
2271,Cà Phê Thức,10.7770535,106.6997485,Food_Dining,cafe,Chill,71896,4.34,80,0.695,07:00,23:00,"afternoon,evening",True
2272,Ốc Vân,10.7718561,106.6971119,Food_Dining,restaurant,Chill,341442,4.29,110,0.559,07:00,23:00,"afternoon,evening",True
2273,Nhà Hàng Haji Idris,10.7717777,106.6969744,Food_Dining,restaurant,Chill,366473,4.49,95,0.729,07:00,23:00,"afternoon,evening",True
2274,Nhà Hàng Haji Osman,10.7717408,106.6969067,Food_Dining,restaurant,Chill,300675,3.91,87,0.736,07:00,23:00,"afternoon,evening",True
2275,POI_7502711480,10.7716413,106.6967565,Shopping_Commerce,shop:clothes,Local,83531,4.38,38,0.809,06:00,22:00,"morning,afternoon,evening",True
2276,Nhà Hàng Musakariem,10.771617,106.6967243,Food_Dining,restaurant,Chill,213069,4.65,116,0.804,07:00,23:00,"afternoon,evening",True
2277,Cà Phê The V,10.7729647,106.6971172,Food_Dining,cafe,Chill,84876,3.89,42,0.661,07:00,23:00,"afternoon,evening",True
2278,Quán Cơm Halal,10.7699602,106.7014537,Food_Dining,restaurant,Chill,392316,4.36,65,0.833,07:00,23:00,"afternoon,evening",True
2279,Quán Cơm Gà Hải Nam,10.7700564,106.7004318,Food_Dining,restaurant,Chill,248707,3.79,117,0.793,07:00,23:00,"afternoon,evening",True
2280,POI_7512761512,10.773868,106.7034333,Culture_History,attraction,Local,185547,4.72,56,0.908,06:00,22:00,"morning,afternoon,evening",True
2281,POI_7512761513,10.7739076,106.7033887,Culture_History,attraction,Local,198756,3.95,90,0.892,06:00,22:00,"morning,afternoon,evening",True
2282,Nhà Hàng Đồng Nhân,10.7734311,106.7026178,Food_Dining,restaurant,Chill,212806,4.07,110,0.824,07:00,23:00,"afternoon,evening",True
2283,Phúc Long - Huỳnh Thúc Kháng,10.7730412,106.7025775,Food_Dining,cafe,Chill,102906,3.98,56,0.749,07:00,23:00,"afternoon,evening",True
2284,Nhà Hàng Kyu Shige,10.7731525,106.7022993,Food_Dining,restaurant:grill,Chill,240165,4.16,63,0.605,07:00,23:00,"afternoon,evening",True
2285,POI_7514003737,10.7802793,106.6985174,Culture_History,attraction,Local,135342,3.86,33,0.489,06:00,22:00,"morning,afternoon,evening",False
2286,Cà Phê Royaltea,10.7752924,106.7028656,Food_Dining,cafe,Chill,41706,4.5,54,0.755,07:00,23:00,"afternoon,evening",True
2287,Nhà Hàng IPPUDO,10.7797911,106.7038529,Food_Dining,restaurant,Chill,326758,4.79,94,0.812,07:00,23:00,"afternoon,evening",True
2288,Nhà Hàng Shang Palace,10.7807397,106.7038268,Food_Dining,restaurant,Chill,297966,3.61,83,0.334,07:00,23:00,"afternoon,evening",False
2289,Nhà Hàng Zen,10.7814234,106.705009,Food_Dining,restaurant,Chill,378577,4.8,106,0.411,07:00,23:00,"afternoon,evening",False
2290,Tous les Jours,10.7819458,106.7056668,Food_Dining,cafe,Chill,60718,3.51,41,0.402,07:00,23:00,"afternoon,evening",False
2291,Nhà Hàng Katsu,10.7821981,106.7059216,Food_Dining,restaurant,Chill,180632,4.36,65,0.491,07:00,23:00,"afternoon,evening",False
2292,Nhà Hàng Bishin,10.7823364,106.7058901,Food_Dining,restaurant,Chill,204666,4.42,69,0.272,07:00,23:00,"afternoon,evening",False
2293,Nhà Hàng Riêu Cá Chép,10.782478,106.705707,Food_Dining,restaurant,Chill,258586,3.96,91,0.435,07:00,23:00,"afternoon,evening",False
2294,POI_7529106702,10.783557,106.7028458,Food_Dining,restaurant,Chill,281075,3.82,87,0.401,07:00,23:00,"afternoon,evening",False
2295,Nhà Hàng Truly Việt,10.7718587,106.6963065,Food_Dining,restaurant:vietnamese,Chill,236445,3.59,62,0.636,07:00,23:00,"afternoon,evening",True
2296,Tượng Maria,10.7533376,106.7101426,Culture_History,attraction,Local,180183,4.73,82,0.658,06:00,22:00,"morning,afternoon,evening",False
2297,POI_7547320585,10.8060312,106.7329403,Food_Dining,restaurant:french,Chill,387433,3.68,73,0.52,07:00,23:00,"afternoon,evening",False
2298,A Priori Coffee,10.7890806,106.6972991,Food_Dining,cafe,Chill,75980,3.59,44,0.47,07:00,23:00,"afternoon,evening",False
2299,Cà Phê Mộc Quán,10.7566475,106.7027713,Food_Dining,cafe,Chill,48858,3.64,56,0.534,07:00,23:00,"afternoon,evening",False
2300,Sushi To,10.8012108,106.7444236,Food_Dining,restaurant:sushi,Chill,243063,3.74,114,0.331,07:00,23:00,"afternoon,evening",False
2301,POI_7564874145,10.801231,106.7444983,Food_Dining,cafe,Chill,54093,4.59,89,0.266,07:00,23:00,"afternoon,evening",False
2302,POI_7564918100,10.8003214,106.7488127,Food_Dining,cafe,Chill,80057,4.69,35,0.503,07:00,23:00,"afternoon,evening",False
2303,Cà Phê Trứng Nàng K,10.7528541,106.7197472,Food_Dining,cafe,Chill,46160,4.69,81,0.372,07:00,23:00,"afternoon,evening",False
2304,Quán Bò Bía,10.7875483,106.6923112,Food_Dining,fast_food,Local,64692,4.26,32,0.367,06:00,22:00,"morning,afternoon,evening",False
2305,G-Coffee,10.7874072,106.696782,Food_Dining,cafe,Chill,86534,3.57,52,0.283,07:00,23:00,"afternoon,evening",False
2306,Nhà Hàng Prem Bistro & Cafe,10.7787296,106.690433,Food_Dining,restaurant:italian;vietnamese,Chill,174797,4.14,66,0.651,07:00,23:00,"afternoon,evening",True
2307,Quán Ăn Cô Tư,10.7647004,106.7059021,Food_Dining,restaurant:italian;vietnamese,Chill,188335,4.6,94,0.838,07:00,23:00,"afternoon,evening",True
2308,L Cà Phê,10.7682977,106.6933782,Food_Dining,cafe,Chill,119958,3.86,34,0.802,07:00,23:00,"afternoon,evening",True
2309,Butcher,10.8038416,106.7360752,Food_Dining,restaurant:barbecue;burger;grill;pasta,Party,312709,4.61,68,0.416,18:00,02:00,night,False
2310,Nhà Hàng The Street - BBQ & Beer,10.7866761,106.6894166,Food_Dining,restaurant:korean,Chill,336172,4.37,62,0.344,07:00,23:00,"afternoon,evening",False
2311,Nhà Hàng Nam Sơn Beefsteaks,10.7819618,106.6926726,Food_Dining,restaurant:steak_house,Chill,811934,4.39,83,0.376,07:00,23:00,"afternoon,evening",False
2312,Highlands Coffee,10.7704618,106.7239648,Food_Dining,cafe,Chill,61491,4.17,61,0.485,07:00,23:00,"afternoon,evening",False
2313,POI_7783820686,10.7917374,106.7116321,Food_Dining,restaurant,Chill,233661,3.81,106,0.383,07:00,23:00,"afternoon,evening",False
2314,Nhà Hàng Menya Takeichi & Yakitori Shindo,10.7696694,106.6908274,Food_Dining,restaurant,Chill,278346,4.73,72,0.801,07:00,23:00,"afternoon,evening",True
2315,Nhà Hàng Lẩu Cua Đồng,10.7762701,106.6913491,Food_Dining,restaurant,Chill,289674,4.42,108,0.584,07:00,23:00,"afternoon,evening",True
2316,Nhà Hàng Salad,10.7744988,106.6902052,Food_Dining,restaurant,Chill,192497,4.3,79,0.672,07:00,23:00,"afternoon,evening",True
2317,POI_7786006286,10.790483,106.7120807,Food_Dining,bar,Party,233957,4.08,37,0.484,18:00,02:00,night,False
2318,Cà Phê Okinawa,10.7840335,106.6802568,Food_Dining,cafe,Chill,47372,4.73,46,0.537,07:00,23:00,"afternoon,evening",False
2319,Sushi Gõ,10.7893608,106.7095502,Food_Dining,restaurant:sushi;sashimi;japanese,Chill,846100,4.09,65,0.331,07:00,23:00,"afternoon,evening",False
2320,Quán Chay Cát Huệ,10.801633,106.7188757,Food_Dining,restaurant:vietnamese,Chill,382963,4.65,88,0.354,07:00,23:00,"afternoon,evening",False
2321,Cháo Ếch Singapore,10.7695678,106.6881981,Food_Dining,restaurant,Chill,232365,4.5,113,0.336,07:00,23:00,"afternoon,evening",False
2322,Nhà Hàng Kichi Kichi,10.7804743,106.691692,Food_Dining,restaurant,Chill,318636,4.8,76,0.363,07:00,23:00,"afternoon,evening",False
2323,Foodmart,10.799293,106.6993939,Shopping_Commerce,shop:supermarket,Local,30701,4.42,110,0.383,06:00,22:00,"morning,afternoon,evening",False
2324,Nhà Hàng The 7P,10.7851277,106.7010816,Food_Dining,restaurant:italian,Chill,220929,4.56,120,0.521,07:00,23:00,"afternoon,evening",False
2325,Bánh Mì Cụ Lý,10.7859153,106.6944055,Food_Dining,fast_food,Local,90908,3.57,62,0.268,06:00,22:00,"morning,afternoon,evening",False
2326,Quán Ốc Mắm Sữa,10.8006097,106.7007502,Food_Dining,restaurant,Chill,384114,3.68,116,0.259,07:00,23:00,"afternoon,evening",False
2327,POI_7927519040,10.7624394,106.6903,Food_Dining,cafe,Chill,81029,4.74,72,0.569,07:00,23:00,"afternoon,evening",True
2328,Nhà Hàng Hotspot Story,10.7544659,106.6564135,Food_Dining,restaurant,Chill,224019,3.56,116,0.548,07:00,23:00,"afternoon,evening",False
2329,Nhà Hàng Hotspot,10.7760845,106.6898873,Food_Dining,restaurant,Chill,333721,4.15,89,0.318,07:00,23:00,"afternoon,evening",False
2330,Highland Coffee,10.7557422,106.6625646,Food_Dining,cafe,Chill,49084,3.66,30,0.543,07:00,23:00,"afternoon,evening",False
